time_s,true_wrist_X_cm,true_wrist_Y_cm,true_wrist_Z_cm,true_shoulder_elv_deg,true_shoulder_rot_deg,true_elbow_flexion_deg,pred_wrist_X_cm,pred_wrist_Y_cm,pred_wrist_Z_cm,pred_shoulder_elv_deg,pred_shoulder_rot_deg,pred_elbow_flexion_deg,l2_distance_cm
0.0,28.885094,-9.494968,-16.49743,39.0,9.845381,109.34136,27.425417,-13.108564,-20.316753,40.23556,12.606789,102.48741,5.456735
0.004166666666666667,28.632359,-9.506796,-15.89637,39.0,9.003988,110.5413,28.469385,-13.312182,-19.909111,39.673965,12.222781,101.074776,5.532596
0.008333333333333333,28.619686,-9.509244,-15.865455,39.0,8.956922,110.60053,29.364992,-12.990616,-20.634983,39.102127,14.261166,101.773026,5.9517922
0.0125,28.619062,-9.509452,-15.863846,39.0,8.954315,110.603485,28.894808,-12.731314,-20.24759,40.452374,16.268063,102.07722,5.447351
0.016666666666666666,28.619053,-9.509462,-15.863815,39.0,8.954254,110.60353,29.225784,-11.703358,-18.553574,40.97126,14.181886,102.401794,3.5236485
0.020833333333333332,28.619047,-9.509469,-15.863795,39.0,8.954213,110.60356,29.449833,-10.940359,-16.358147,42.2741,11.070118,104.62442,1.7268568
0.025,28.619043,-9.509473,-15.863781,39.0,8.954186,110.603584,29.180162,-10.513088,-15.883236,41.983784,11.018396,106.68213,1.14999
0.029166666666666667,28.619041,-9.509477,-15.863774,39.0,8.954169,110.60359,28.984533,-10.162373,-15.499686,41.701164,10.940811,108.18899,0.8321163
0.03333333333333333,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,28.972782,-9.931629,-15.220242,41.49431,10.870979,109.15478,0.84703636
0.0375,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,28.775648,-9.771878,-15.016441,41.201916,10.680071,109.96048,0.90074563
0.041666666666666664,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,28.37565,-9.389722,-14.422851,40.972923,10.263624,110.82877,1.4662284
0.04583333333333333,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,28.124758,-9.287059,-14.109624,40.836624,9.898296,111.41853,1.8359767
0.05,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,27.91104,-9.357284,-13.848227,40.60057,9.839966,111.99208,2.141691
0.05416666666666667,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,27.865517,-9.44779,-13.799583,40.799515,10.245659,112.094376,2.198287
0.058333333333333334,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,27.709972,-9.4239645,-13.839653,41.035103,10.39234,112.10419,2.2205322
0.0625,28.619041,-9.509479,-15.863769,39.0,8.954158,110.6036,27.530182,-9.189629,-13.918692,41.118057,10.33578,111.96794,2.2519422
