seed,coef_seed,train_seed,direction,frame_idx,true_x,true_y,pred_x,pred_y
1_0,1,0,225_back_left,73,-4.988796,-4.988801,-4.801346,-5.812498
1_0,1,0,225_back_left,74,-5.088211,-5.088214,-4.930004,-5.973652
1_0,1,0,225_back_left,75,-5.1859093,-5.185913,-5.0550575,-6.130493
1_0,1,0,225_back_left,76,-5.281788,-5.2817917,-5.1633263,-6.2886047
1_0,1,0,225_back_left,77,-5.3757515,-5.3757534,-5.265869,-6.453705
1_0,1,0,225_back_left,78,-5.467701,-5.467703,-5.36792,-6.6307106
1_0,1,0,225_back_left,79,-5.5575485,-5.5575514,-5.466469,-6.805628
1_0,1,0,225_back_left,80,-5.6452065,-5.6452065,-5.5789833,-6.9525394
1_0,1,0,225_back_left,81,-5.730587,-5.730588,-5.6781044,-7.0734024
1_0,1,0,225_back_left,82,-5.8136177,-5.8136196,-5.7653236,-7.1964417
1_0,1,0,225_back_left,83,-5.8942184,-5.8942223,-5.833393,-7.321554
1_0,1,0,225_back_left,84,-5.9723244,-5.972328,-5.904011,-7.460411
1_0,1,0,225_back_left,85,-6.0478706,-6.0478773,-5.9618683,-7.598221
1_0,1,0,225_back_left,86,-6.120796,-6.120799,-6.017029,-7.7319984
1_0,1,0,225_back_left,87,-6.1910477,-6.1910505,-6.0659256,-7.8687973
1_0,1,0,225_back_left,88,-6.2585793,-6.25858,-6.1206207,-7.9860563
1_0,1,0,225_back_left,89,-6.3233414,-6.323351,-6.175041,-8.083715
1_0,1,0,225_back_left,90,-6.385311,-6.385313,-6.216858,-8.128872
1_0,1,0,225_back_left,91,-6.4444466,-6.4444485,-6.2652016,-8.1721
1_0,1,0,225_back_left,92,-6.5007286,-6.5007305,-6.3084793,-8.188534
1_0,1,0,225_back_left,93,-6.554142,-6.554143,-6.3371696,-8.186347
1_0,1,0,225_back_left,94,-6.6046753,-6.604678,-6.329628,-8.16317
1_0,1,0,225_back_left,95,-6.6523247,-6.6523275,-6.289585,-8.13217
1_0,1,0,225_back_left,96,-6.697098,-6.6970997,-6.250702,-8.112008
1_0,1,0,225_back_left,97,-6.739006,-6.739009,-6.1974297,-8.125353
1_0,1,0,225_back_left,98,-6.7780724,-6.7780724,-6.1352005,-8.140718
1_0,1,0,225_back_left,99,-6.8143196,-6.8143206,-6.081352,-8.175059
1_0,1,0,225_back_left,100,-6.847786,-6.847787,-6.0636864,-8.219925
1_0,1,0,225_back_left,101,-6.878517,-6.878516,-6.06118,-8.271795
1_0,1,0,225_back_left,102,-6.906563,-6.9065685,-6.0622826,-8.320773
1_0,1,0,225_back_left,103,-6.9319954,-6.9319954,-6.0726547,-8.389692
1_0,1,0,225_back_left,104,-6.954876,-6.954876,-6.094513,-8.472511
1_0,1,0,225_back_left,105,-6.9752884,-6.9752913,-6.123043,-8.53911
1_0,1,0,225_back_left,106,-6.9933243,-6.993325,-6.1687775,-8.599762
1_0,1,0,225_back_left,107,-7.009083,-7.0090837,-6.221031,-8.651698
1_0,1,0,225_back_left,108,-7.0226746,-7.0226765,-6.2742577,-8.676592
1_0,1,0,225_back_left,109,-7.034218,-7.034218,-6.3344,-8.672531
1_0,1,0,225_back_left,110,-7.0438423,-7.0438433,-6.3857307,-8.651316
1_0,1,0,225_back_left,111,-7.051689,-7.051692,-6.4424477,-8.61363
1_0,1,0,225_back_left,112,-7.0579147,-7.0579157,-6.4999657,-8.576944
1_0,1,0,225_back_left,113,-7.0626755,-7.0626764,-6.564682,-8.548339
1_0,1,0,225_back_left,114,-7.066147,-7.0661488,-6.6196632,-8.513691
1_0,1,0,225_back_left,115,-7.068516,-7.068515,-6.663685,-8.475701
1_0,1,0,225_back_left,116,-7.069977,-7.069977,-6.6906395,-8.439396
1_0,1,0,225_back_left,117,-7.0707397,-7.0707397,-6.7117004,-8.404422
1_0,1,0,225_back_left,118,-7.071026,-7.071027,-6.7256393,-8.373586
1_0,1,0,225_back_left,119,-7.071068,-7.071068,-6.734787,-8.34188
1_0,1,0,270_backward,0,0.0,0.0,0.0,0.0
1_0,1,0,270_backward,1,0.0,-5.8174133e-05,0.0010986328,-0.03244686
1_0,1,0,270_backward,2,0.0,-0.00046300888,0.00033950806,-0.07697868
1_0,1,0,270_backward,3,0.0,-0.0015425682,-0.0075645447,-0.12119579
1_0,1,0,270_backward,4,0.0,-0.003610611,-0.015075684,-0.16740608
1_0,1,0,270_backward,5,0.0,-0.006957531,-0.028076172,-0.21348858
1_0,1,0,270_backward,6,0.0,-0.011869431,-0.049095154,-0.26363564
1_0,1,0,270_backward,7,0.0,-0.018599033,-0.063690186,-0.31783485
1_0,1,0,270_backward,8,0.0,-0.027400017,-0.08310318,-0.37522507
1_0,1,0,270_backward,9,0.0,-0.03850031,-0.10115814,-0.42890644
1_0,1,0,270_backward,10,0.0,-0.052113056,-0.12014389,-0.47872066
1_0,1,0,270_backward,11,0.0,-0.06843853,-0.12985992,-0.5313015
1_0,1,0,270_backward,12,0.0,-0.087658405,-0.1398468,-0.5942335
1_0,1,0,270_backward,13,3.8146973e-06,-0.10994482,-0.1482544,-0.6566162
1_0,1,0,270_backward,14,0.0,-0.13545084,-0.1612587,-0.7145262
1_0,1,0,270_backward,15,0.0,-0.16432142,-0.1747551,-0.76447964
1_0,1,0,270_backward,16,0.0,-0.19667768,-0.1992569,-0.80917835
1_0,1,0,270_backward,17,0.0,-0.2326417,-0.21878433,-0.84999657
1_0,1,0,270_backward,18,0.0,-0.2723093,-0.24583435,-0.86944675
1_0,1,0,270_backward,19,0.0,-0.31576824,-0.276371,-0.8701515
1_0,1,0,270_backward,20,0.0,-0.36309814,-0.28364182,-0.88231945
1_0,1,0,270_backward,21,0.0,-0.41435814,-0.2828331,-0.9023638
1_0,1,0,270_backward,22,0.0,-0.4696045,-0.27752686,-0.9358816
1_0,1,0,270_backward,23,0.0,-0.5288701,-0.27381897,-0.99225616
1_0,1,0,270_backward,24,0.0,-0.59218884,-0.27684784,-1.055068
1_0,1,0,270_backward,25,0.0,-0.65957785,-0.28332138,-1.10851
1_0,1,0,270_backward,26,0.0,-0.73104,-0.28852463,-1.1688032
1_0,1,0,270_backward,27,0.0,-0.80657864,-0.30569458,-1.2466803
1_0,1,0,270_backward,28,0.0,-0.8861728,-0.32795715,-1.3282728
1_0,1,0,270_backward,29,0.0,-0.96980476,-0.34606552,-1.4170036
1_0,1,0,270_backward,30,3.8146973e-06,-1.0574403,-0.36079025,-1.4985228
1_0,1,0,270_backward,31,0.0,-1.1490297,-0.3800621,-1.5747166
1_0,1,0,270_backward,32,0.0,-1.2445354,-0.40400696,-1.6408854
1_0,1,0,270_backward,33,0.0,-1.3438845,-0.429451,-1.7150621
1_0,1,0,270_backward,34,0.0,-1.4470167,-0.44654083,-1.8046265
1_0,1,0,270_backward,35,0.0,-1.553854,-0.46628952,-1.9154577
1_0,1,0,270_backward,36,0.0,-1.6643133,-0.47815704,-2.0462084
1_0,1,0,270_backward,37,3.8146973e-06,-1.778305,-0.50457764,-2.185732
1_0,1,0,270_backward,38,0.0,-1.8957262,-0.5381851,-2.323573
1_0,1,0,270_backward,39,0.0,-2.0164728,-0.57972336,-2.4730072
1_0,1,0,270_backward,40,0.0,-2.1404362,-0.618412,-2.6258945
1_0,1,0,270_backward,41,0.0,-2.267498,-0.66653824,-2.7910576
1_0,1,0,270_backward,42,0.0,-2.3975363,-0.7235985,-2.9621782
1_0,1,0,270_backward,43,0.0,-2.5304203,-0.78528976,-3.1264477
1_0,1,0,270_backward,44,0.0,-2.6660175,-0.8498421,-3.284752
1_0,1,0,270_backward,45,0.0,-2.8041792,-0.9163246,-3.4360237
1_0,1,0,270_backward,46,0.0,-2.9447727,-0.97114563,-3.585946
1_0,1,0,270_backward,47,0.0,-3.0876446,-1.0188751,-3.7367973
1_0,1,0,270_backward,48,0.0,-3.2326431,-1.056488,-3.8869019
1_0,1,0,270_backward,49,0.0,-3.3796158,-1.0916328,-4.035736
1_0,1,0,270_backward,50,0.0,-3.5283937,-1.1152267,-4.188281
1_0,1,0,270_backward,51,0.0,-3.6788244,-1.126915,-4.341961
1_0,1,0,270_backward,52,0.0,-3.8307362,-1.1325722,-4.5019407
1_0,1,0,270_backward,53,0.0,-3.983961,-1.131752,-4.661518
1_0,1,0,270_backward,54,0.0,-4.1383286,-1.1257782,-4.826231
1_0,1,0,270_backward,55,0.0,-4.293666,-1.1117935,-4.9919777
1_0,1,0,270_backward,56,0.0,-4.4498014,-1.0971146,-5.1588106
1_0,1,0,270_backward,57,3.8146973e-06,-4.6065598,-1.084652,-5.325655
1_0,1,0,270_backward,58,0.0,-4.763756,-1.070343,-5.490122
1_0,1,0,270_backward,59,0.0,-4.9212246,-1.0588799,-5.656801
1_0,1,0,270_backward,60,0.0,-5.0787783,-1.0467606,-5.832814
1_0,1,0,270_backward,61,0.0,-5.236245,-1.0375137,-6.005666
1_0,1,0,270_backward,62,0.0,-5.393446,-1.0282135,-6.1793594
1_0,1,0,270_backward,63,0.0,-5.5502024,-1.0142021,-6.350299
1_0,1,0,270_backward,64,0.0,-5.706336,-0.9960518,-6.5161686
1_0,1,0,270_backward,65,0.0,-5.8616734,-0.97351074,-6.6726847
1_0,1,0,270_backward,66,0.0,-6.016041,-0.9454193,-6.819813
1_0,1,0,270_backward,67,3.8146973e-06,-6.1692686,-0.91459656,-6.9616203
1_0,1,0,270_backward,68,0.0,-6.3211746,-0.88796616,-7.090214
1_0,1,0,270_backward,69,0.0,-6.4716024,-0.8682556,-7.225045
1_0,1,0,270_backward,70,0.0,-6.620384,-0.8483963,-7.3640213
1_0,1,0,270_backward,71,0.0,-6.767356,-0.8273468,-7.512212
1_0,1,0,270_backward,72,0.0,-6.9123554,-0.82035446,-7.659565
1_0,1,0,270_backward,73,0.0,-7.055228,-0.8156929,-7.806596
1_0,1,0,270_backward,74,0.0,-7.195821,-0.8106842,-7.953474
1_0,1,0,270_backward,75,0.0,-7.333988,-0.795311,-8.103161
1_0,1,0,270_backward,76,0.0,-7.469578,-0.76259995,-8.255292
1_0,1,0,270_backward,77,0.0,-7.602462,-0.7409935,-8.410473
1_0,1,0,270_backward,78,0.0,-7.7325,-0.7277374,-8.568371
1_0,1,0,270_backward,79,0.0,-7.8595667,-0.7170639,-8.726387
1_0,1,0,270_backward,80,0.0,-7.983528,-0.71943283,-8.879026
1_0,1,0,270_backward,81,0.0,-8.104278,-0.72161865,-9.02807
1_0,1,0,270_backward,82,0.0,-8.221698,-0.7172127,-9.168942
1_0,1,0,270_backward,83,0.0,-8.33569,-0.7071762,-9.294287
1_0,1,0,270_backward,84,0.0,-8.446145,-0.6940193,-9.416458
1_0,1,0,270_backward,85,0.0,-8.552986,-0.67337036,-9.551868
1_0,1,0,270_backward,86,0.0,-8.6561165,-0.656929,-9.691197
1_0,1,0,270_backward,87,0.0,-8.7554655,-0.6561203,-9.828245
1_0,1,0,270_backward,88,0.0,-8.85097,-0.66082,-9.969505
1_0,1,0,270_backward,89,0.0,-8.942564,-0.67964554,-10.096098
1_0,1,0,270_backward,90,0.0,-9.030193,-0.7084427,-10.225121
1_0,1,0,270_backward,91,0.0,-9.113828,-0.7274704,-10.3680935
1_0,1,0,270_backward,92,0.0,-9.193422,-0.7411423,-10.505497
1_0,1,0,270_backward,93,0.0,-9.268961,-0.74770355,-10.608475
1_0,1,0,270_backward,94,0.0,-9.340424,-0.7513313,-10.690718
1_0,1,0,270_backward,95,0.0,-9.407812,-0.753006,-10.749334
1_0,1,0,270_backward,96,0.0,-9.471132,-0.7463379,-10.796526
1_0,1,0,270_backward,97,0.0,-9.530399,-0.7354851,-10.838676
1_0,1,0,270_backward,98,0.0,-9.585642,-0.7243767,-10.893972
1_0,1,0,270_backward,99,0.0,-9.636902,-0.7129402,-10.931709
1_0,1,0,270_backward,100,0.0,-9.684235,-0.6992264,-10.968103
1_0,1,0,270_backward,101,0.0,-9.727692,-0.67365265,-11.003035
1_0,1,0,270_backward,102,0.0,-9.767359,-0.63612366,-11.029762
1_0,1,0,270_backward,103,0.0,-9.803324,-0.5963707,-11.050049
1_0,1,0,270_backward,104,0.0,-9.83568,-0.5439682,-11.072899
1_0,1,0,270_backward,105,0.0,-9.86455,-0.4980774,-11.103117
1_0,1,0,270_backward,106,0.0,-9.890057,-0.46119308,-11.137573
1_0,1,0,270_backward,107,0.0,-9.912342,-0.4284134,-11.168276
1_0,1,0,270_backward,108,0.0,-9.931562,-0.41316223,-11.200829
1_0,1,0,270_backward,109,0.0,-9.947887,-0.4087677,-11.221199
1_0,1,0,270_backward,110,0.0,-9.9615,-0.40600967,-11.230362
1_0,1,0,270_backward,111,0.0,-9.972597,-0.40364456,-11.234331
1_0,1,0,270_backward,112,0.0,-9.981398,-0.40221405,-11.231215
1_0,1,0,270_backward,113,0.0,-9.988134,-0.4014511,-11.225794
1_0,1,0,270_backward,114,0.0,-9.993042,-0.40569687,-11.220289
1_0,1,0,270_backward,115,0.0,-9.996393,-0.40984344,-11.212786
1_0,1,0,270_backward,116,0.0,-9.998461,-0.41165543,-11.211401
1_0,1,0,270_backward,117,0.0,-9.999538,-0.41321564,-11.214006
1_0,1,0,270_backward,118,0.0,-9.999941,-0.41490936,-11.21789
1_0,1,0,270_backward,119,0.0,-10.000002,-0.41610336,-11.220268
1_0,1,0,315_back_right,0,0.0,0.0,0.0,0.0
1_0,1,0,315_back_right,1,4.196167e-05,-4.053116e-05,-0.004776001,0.029107094
1_0,1,0,315_back_right,2,0.00032806396,-0.00032758713,-0.00566864,0.03209114
1_0,1,0,315_back_right,3,0.0010910034,-0.0010890961,-0.0061035156,0.021834373
1_0,1,0,315_back_right,4,0.0025520325,-0.0025510788,-0.0082473755,0.010566711
1_0,1,0,315_back_right,5,0.0049209595,-0.0049214363,-0.015312195,-0.012507439
1_0,1,0,315_back_right,6,0.008392334,-0.0083937645,-0.015583038,-0.059592247
1_0,1,0,315_back_right,7,0.013153076,-0.0131521225,-0.029968262,-0.12307167
1_0,1,0,315_back_right,8,0.019378662,-0.019377232,-0.07288742,-0.20662689
1_0,1,0,315_back_right,9,0.027225494,-0.027223587,-0.121292114,-0.2826395
1_0,1,0,315_back_right,10,0.036849976,-0.036850452,-0.16890335,-0.3634796
1_0,1,0,315_back_right,11,0.04839325,-0.048392773,-0.18452072,-0.43480682
1_0,1,0,315_back_right,12,0.061985016,-0.06198311,-0.19726944,-0.50035954
1_0,1,0,315_back_right,13,0.07774353,-0.07774162,-0.21483612,-0.56235886
1_0,1,0,315_back_right,14,0.09577942,-0.09577799,-0.23943329,-0.61310196
1_0,1,0,315_back_right,15,0.116191864,-0.116193295,-0.2874527,-0.63990116
1_0,1,0,315_back_right,16,0.13907242,-0.13907242,-0.32237625,-0.6559992
1_0,1,0,315_back_right,17,0.164505,-0.1645031,-0.35285187,-0.6698656
1_0,1,0,315_back_right,18,0.19255066,-0.19255066,-0.37875366,-0.69784546
1_0,1,0,315_back_right,19,0.22328186,-0.22328234,-0.38932037,-0.73935604
1_0,1,0,315_back_right,20,0.2567482,-0.25674963,-0.40516663,-0.79875374
1_0,1,0,315_back_right,21,0.29299545,-0.29299593,-0.41999054,-0.86872005
1_0,1,0,315_back_right,22,0.33206177,-0.33205986,-0.43400955,-0.92998505
1_0,1,0,315_back_right,23,0.37397003,-0.37396574,-0.44885254,-0.97818375
1_0,1,0,315_back_right,24,0.41874313,-0.41874218,-0.45713043,-0.9974508
1_0,1,0,315_back_right,25,0.46639252,-0.46639204,-0.4560089,-1.026083
1_0,1,0,315_back_right,26,0.5169258,-0.5169234,-0.43283463,-1.0441418
1_0,1,0,315_back_right,27,0.5703392,-0.5703378,-0.38378906,-1.0500717
1_0,1,0,315_back_right,28,0.62662125,-0.62661886,-0.3155594,-1.0599651
1_0,1,0,315_back_right,29,0.6857567,-0.6857562,-0.2632141,-1.0782843
1_0,1,0,315_back_right,30,0.7477226,-0.74772024,-0.21579361,-1.1057482
1_0,1,0,315_back_right,31,0.81248856,-0.8124876,-0.15381622,-1.1441431
1_0,1,0,315_back_right,32,0.88002014,-0.8800168,-0.090457916,-1.1736155
1_0,1,0,315_back_right,33,0.9502716,-0.9502692,-0.027111053,-1.1965113
1_0,1,0,315_back_right,34,1.0231972,-1.0231967,0.045337677,-1.225791
1_0,1,0,315_back_right,35,1.0987434,-1.0987415,0.12097931,-1.2596569
1_0,1,0,315_back_right,36,1.1768494,-1.1768479,0.1855774,-1.3076954
1_0,1,0,315_back_right,37,1.2574501,-1.2574501,0.25144577,-1.3653202
1_0,1,0,315_back_right,38,1.3404808,-1.3404789,0.31017685,-1.4271383
1_0,1,0,315_back_right,39,1.4258614,-1.4258614,0.38731003,-1.5104628
1_0,1,0,315_back_right,40,1.5135193,-1.5135174,0.47011566,-1.5971661
1_0,1,0,315_back_right,41,1.6033669,-1.603364,0.55448914,-1.6824913
1_0,1,0,315_back_right,42,1.6953163,-1.6953154,0.64351654,-1.7895098
1_0,1,0,315_back_right,43,1.7892799,-1.7892761,0.7421951,-1.9092512
1_0,1,0,315_back_right,44,1.8851585,-1.8851557,0.8425598,-2.044753
1_0,1,0,315_back_right,45,1.9828568,-1.9828587,0.94678116,-2.2051153
1_0,1,0,315_back_right,46,2.0822716,-2.0822687,1.0503387,-2.3811264
1_0,1,0,315_back_right,47,2.1832962,-2.1832933,1.1554718,-2.5455894
1_0,1,0,315_back_right,48,2.2858276,-2.2858257,1.263916,-2.71206
1_0,1,0,315_back_right,49,2.3897514,-2.3897495,1.3866043,-2.8983097
1_0,1,0,315_back_right,50,2.4949532,-2.494954,1.5119743,-3.0735931
1_0,1,0,315_back_right,51,2.6013222,-2.6013231,1.6362381,-3.2300625
1_0,1,0,315_back_right,52,2.7087402,-2.7087402,1.7701035,-3.3747463
1_0,1,0,315_back_right,53,2.8170853,-2.8170853,1.9089165,-3.5168009
1_0,1,0,315_back_right,54,2.926239,-2.926241,2.059185,-3.6447926
1_0,1,0,315_back_right,55,3.0360794,-3.0360823,2.2079544,-3.7648087
1_0,1,0,315_back_right,56,3.1464844,-3.1464853,2.3560257,-3.8783264
1_0,1,0,315_back_right,57,3.257328,-3.257327,2.4885025,-3.9779568
1_0,1,0,315_back_right,58,3.3684845,-3.3684826,2.6157608,-4.0800295
1_0,1,0,315_back_right,59,3.4798317,-3.4798288,2.7376785,-4.1806593
1_0,1,0,315_back_right,60,3.59124,-3.591239,2.858509,-4.277671
1_0,1,0,315_back_right,61,3.7025833,-3.7025852,2.9785576,-4.365778
1_0,1,0,315_back_right,62,3.8137436,-3.8137407,3.1013336,-4.457906
1_0,1,0,315_back_right,63,3.9245834,-3.9245834,3.2149963,-4.548012
1_0,1,0,315_back_right,64,4.0349884,-4.0349884,3.3206291,-4.6349735
1_0,1,0,315_back_right,65,4.144829,-4.1448307,3.425064,-4.720379
1_0,1,0,315_back_right,66,4.2539825,-4.2539825,3.527481,-4.8123207
1_0,1,0,315_back_right,67,4.3623314,-4.3623314,3.633419,-4.9163437
1_0,1,0,315_back_right,68,4.4697495,-4.4697504,3.75605,-5.0463753
1_0,1,0,315_back_right,69,4.5761147,-4.5761147,3.8912125,-5.1918507
1_0,1,0,315_back_right,70,4.68132,-4.68132,4.014366,-5.342346
1_0,1,0,315_back_right,71,4.785244,-4.785244,4.1304703,-5.4764986
1_0,1,0,315_back_right,72,4.8877754,-4.8877716,4.2525864,-5.6010656
1_0,1,0,315_back_right,73,4.9888,-4.988802,4.3754883,-5.723564
1_0,1,0,315_back_right,74,5.088215,-5.088215,4.483139,-5.858139
1_0,1,0,315_back_right,75,5.185913,-5.185912,4.5779305,-5.9951344
1_0,1,0,315_back_right,76,5.2817917,-5.2817926,4.6695557,-6.1219025
1_0,1,0,315_back_right,77,5.3757553,-5.3757515,4.7560043,-6.242548
1_0,1,0,315_back_right,78,5.467705,-5.467704,4.825989,-6.3488226
1_0,1,0,315_back_right,79,5.5575523,-5.5575514,4.880661,-6.4414864
1_0,1,0,315_back_right,80,5.6452065,-5.6452045,4.916374,-6.5473614
1_0,1,0,315_back_right,81,5.730591,-5.7305927,4.9445724,-6.667123
1_0,1,0,315_back_right,82,5.8136177,-5.8136187,4.984207,-6.7760925
1_0,1,0,315_back_right,83,5.8942223,-5.8942213,5.0214005,-6.8744164
1_0,1,0,315_back_right,84,5.972328,-5.972328,5.040756,-6.9598675
1_0,1,0,315_back_right,85,6.0478745,-6.0478735,5.064621,-7.045636
1_0,1,0,315_back_right,86,6.1208,-6.120799,5.094528,-7.1081295
1_0,1,0,315_back_right,87,6.1910515,-6.1910524,5.133648,-7.149809
1_0,1,0,315_back_right,88,6.258583,-6.258581,5.1794662,-7.197092
1_0,1,0,315_back_right,89,6.323349,-6.323345,5.2452316,-7.2464705
1_0,1,0,315_back_right,90,6.385315,-6.385313,5.3291054,-7.297984
1_0,1,0,315_back_right,91,6.4444504,-6.4444466,5.4068184,-7.3579865
1_0,1,0,315_back_right,92,6.5007324,-6.5007324,5.4655457,-7.4062815
1_0,1,0,315_back_right,93,6.554146,-6.554143,5.5375214,-7.448431
1_0,1,0,315_back_right,94,6.604679,-6.6046743,5.602871,-7.4924803
1_0,1,0,315_back_right,95,6.6523285,-6.6523294,5.6687126,-7.5451794
1_0,1,0,315_back_right,96,6.6971016,-6.6971016,5.730221,-7.588872
1_0,1,0,315_back_right,97,6.73901,-6.73901,5.8032074,-7.6145763
1_0,1,0,315_back_right,98,6.7780724,-6.7780733,5.8857994,-7.656042
1_0,1,0,315_back_right,99,6.8143196,-6.8143177,5.971039,-7.7154007
1_0,1,0,315_back_right,100,6.847786,-6.847787,6.0692177,-7.728243
1_0,1,0,315_back_right,101,6.878517,-6.87852,6.195923,-7.731803
1_0,1,0,315_back_right,102,6.9065666,-6.9065666,6.295334,-7.740534
1_0,1,0,315_back_right,103,6.9319954,-6.9319954,6.375183,-7.7354794
1_0,1,0,315_back_right,104,6.954876,-6.954875,6.4900627,-7.728261
1_0,1,0,315_back_right,105,6.975292,-6.975292,6.605522,-7.699028
1_0,1,0,315_back_right,106,6.993328,-6.993327,6.7053413,-7.701048
1_0,1,0,315_back_right,107,7.0090866,-7.0090857,6.810066,-7.7221527
1_0,1,0,315_back_right,108,7.0226784,-7.0226784,6.921417,-7.7495975
1_0,1,0,315_back_right,109,7.034218,-7.034219,7.0225143,-7.796814
1_0,1,0,315_back_right,110,7.043846,-7.043844,7.103653,-7.8626842
1_0,1,0,315_back_right,111,7.051693,-7.051694,7.1739883,-7.9119263
1_0,1,0,315_back_right,112,7.0579147,-7.0579157,7.2331047,-7.9659805
1_0,1,0,315_back_right,113,7.0626755,-7.0626783,7.2774124,-8.019833
1_0,1,0,315_back_right,114,7.0661507,-7.066147,7.3021927,-8.072168
1_0,1,0,315_back_right,115,7.068516,-7.068516,7.3036804,-8.124158
1_0,1,0,315_back_right,116,7.069977,-7.0699778,7.292137,-8.170388
1_0,1,0,315_back_right,117,7.0707397,-7.0707407,7.283844,-8.214474
1_0,1,0,315_back_right,118,7.071026,-7.0710278,7.273697,-8.252731
1_0,1,0,315_back_right,119,7.071068,-7.071066,7.264885,-8.28904
1_1,1,1,0_right,0,0.0,0.0,0.0,0.0
1_1,1,1,0_right,1,6.1035156e-05,-1.4305115e-06,-0.013168335,0.050468445
1_1,1,1,0_right,2,0.00046539307,-1.9073486e-06,-0.050369263,0.111367226
1_1,1,1,0_right,3,0.0015449524,0.0,-0.11221695,0.18377686
1_1,1,1,0_right,4,0.0036087036,-4.7683716e-07,-0.1616211,0.24765587
1_1,1,1,0_right,5,0.006958008,4.7683716e-07,-0.20927429,0.3157673
1_1,1,1,0_right,6,0.011867523,-9.536743e-07,-0.24245071,0.43135738
1_1,1,1,0_right,7,0.018600464,-1.4305115e-06,-0.26119232,0.5356455
1_1,1,1,0_right,8,0.02740097,-9.536743e-07,-0.2786522,0.64162827
1_1,1,1,0_right,9,0.03850174,0.0,-0.29670334,0.748868
1_1,1,1,0_right,10,0.05211258,0.0,-0.30494308,0.8183327
1_1,1,1,0_right,11,0.0684433,-2.3841858e-06,-0.3084755,0.8657942
1_1,1,1,0_right,12,0.08765793,9.536743e-07,-0.33062744,0.8775673
1_1,1,1,0_right,13,0.10994339,4.7683716e-07,-0.38392258,0.89549255
1_1,1,1,0_right,14,0.13545227,-4.7683716e-07,-0.46212387,0.9280319
1_1,1,1,0_right,15,0.1643219,-9.536743e-07,-0.5561333,0.96879005
1_1,1,1,0_right,16,0.19667816,-4.7683716e-07,-0.6861038,1.0367794
1_1,1,1,0_right,17,0.23264313,9.536743e-07,-0.8332672,1.1536341
1_1,1,1,0_right,18,0.27230835,-9.536743e-07,-0.9293251,1.254364
1_1,1,1,0_right,19,0.3157692,-4.7683716e-07,-0.9762993,1.2758741
1_1,1,1,0_right,20,0.36309814,-4.7683716e-07,-1.003952,1.3178301
1_1,1,1,0_right,21,0.41436005,1.4305115e-06,-0.9815445,1.4198408
1_1,1,1,0_right,22,0.4696045,0.0,-0.95773697,1.4897099
1_1,1,1,0_right,23,0.52887344,-2.3841858e-06,-0.9454346,1.5363903
1_1,1,1,0_right,24,0.5921898,4.7683716e-07,-0.94927216,1.5705776
1_1,1,1,0_right,25,0.6595764,-9.536743e-07,-0.96754456,1.6161032
1_1,1,1,0_right,26,0.73104095,4.7683716e-07,-1.0191612,1.6673336
1_1,1,1,0_right,27,0.8065796,-4.7683716e-07,-1.095665,1.711791
1_1,1,1,0_right,28,0.88617325,9.536743e-07,-1.1829224,1.7516222
1_1,1,1,0_right,29,0.9698067,-1.9073486e-06,-1.3108482,1.7923107
1_1,1,1,0_right,30,1.0574379,-4.7683716e-07,-1.4427948,1.8256512
1_1,1,1,0_right,31,1.1490326,-1.4305115e-06,-1.5488167,1.8821163
1_1,1,1,0_right,32,1.2445335,-9.536743e-07,-1.6269531,1.9763632
1_1,1,1,0_right,33,1.3438835,0.0,-1.6781311,2.072569
1_1,1,1,0_right,34,1.4470177,-1.4305115e-06,-1.7362976,2.1492462
1_1,1,1,0_right,35,1.5538559,4.7683716e-07,-1.7913208,2.2186232
1_1,1,1,0_right,36,1.6643143,0.0,-1.8067207,2.266367
1_1,1,1,0_right,37,1.778305,-9.536743e-07,-1.8010597,2.3087835
1_1,1,1,0_right,38,1.8957253,9.536743e-07,-1.7525635,2.3279037
1_1,1,1,0_right,39,2.0164719,0.0,-1.6773529,2.344778
1_1,1,1,0_right,40,2.140438,-9.536743e-07,-1.5873871,2.3511515
1_1,1,1,0_right,41,2.2675018,4.7683716e-07,-1.469593,2.3610983
1_1,1,1,0_right,42,2.3975372,0.0,-1.3408127,2.369545
1_1,1,1,0_right,43,2.5304222,-4.7683716e-07,-1.1978493,2.3796768
1_1,1,1,0_right,44,2.6660156,-4.7683716e-07,-1.0615425,2.3989925
1_1,1,1,0_right,45,2.8041801,9.536743e-07,-0.9138565,2.4154224
1_1,1,1,0_right,46,2.9447746,1.4305115e-06,-0.744957,2.4380407
1_1,1,1,0_right,47,3.0876465,4.7683716e-07,-0.5723381,2.464181
1_1,1,1,0_right,48,3.232647,-1.9073486e-06,-0.40280914,2.4885988
1_1,1,1,0_right,49,3.3796158,-3.33786e-06,-0.250988,2.5099926
1_1,1,1,0_right,50,3.5283966,9.536743e-07,-0.091609955,2.5388508
1_1,1,1,0_right,51,3.6788254,0.0,0.06642151,2.5625372
1_1,1,1,0_right,52,3.8307343,1.9073486e-06,0.2182312,2.6005583
1_1,1,1,0_right,53,3.9839592,4.7683716e-07,0.36665726,2.6465912
1_1,1,1,0_right,54,4.1383286,-9.536743e-07,0.5118561,2.6841135
1_1,1,1,0_right,55,4.293667,4.7683716e-07,0.64661026,2.7177658
1_1,1,1,0_right,56,4.4498024,-1.9073486e-06,0.77269363,2.74401
