time_s,true_wrist_X_cm,true_wrist_Y_cm,true_wrist_Z_cm,true_shoulder_elv_deg,true_shoulder_rot_deg,true_elbow_flexion_deg,pred_wrist_X_cm,pred_wrist_Y_cm,pred_wrist_Z_cm,pred_shoulder_elv_deg,pred_shoulder_rot_deg,pred_elbow_flexion_deg,l2_distance_cm
0.0,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.178894,-7.86205,-0.61142445,71.07296,24.050484,91.51742,2.555861
0.004166666666666667,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.515434,-8.226555,-1.167098,70.48711,23.887913,91.230705,2.2727053
0.008333333333333333,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.761375,-8.212562,-1.9327049,69.63224,24.072132,91.20412,1.7752646
0.0125,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.33351,-7.473854,-2.5651417,71.1171,25.549137,90.147156,0.7651386
0.016666666666666666,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.163536,-6.7179193,-2.1972094,72.18844,27.131435,88.943214,0.76216793
0.020833333333333332,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,40.707344,-7.227585,-3.4144468,70.19998,26.69704,88.70731,0.9130146
0.025,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.27056,-7.934654,-3.0466146,70.03526,24.794704,89.04817,1.1417935
0.029166666666666667,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.369694,-7.6139097,-2.8339205,70.493065,25.185013,89.09568,0.8179247
0.03333333333333333,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.477516,-7.393715,-2.721902,70.708206,25.383488,89.06024,0.63957715
0.0375,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.53077,-7.297141,-2.645771,70.88681,25.361942,89.026146,0.59800786
0.041666666666666664,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.5739,-7.210102,-2.6329098,70.9403,25.396297,89.05286,0.55097336
0.04583333333333333,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.590424,-7.1567764,-2.6476164,70.92261,25.377693,89.06875,0.51174545
0.05,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.58293,-7.144346,-2.6371603,70.96149,25.379154,89.09136,0.50571764
0.05416666666666667,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.582935,-7.144346,-2.6371603,70.96149,25.379154,89.09136,0.5057193
0.058333333333333334,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.582935,-7.1443434,-2.6371584,70.96149,25.37915,89.09137,0.50571847
0.0625,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.58293,-7.1443443,-2.6371603,70.96149,25.379154,89.09137,0.5057163
0.06666666666666667,41.353928,-6.8018513,-2.930426,70.0,25.0,90.0,41.58293,-7.1443434,-2.6371603,70.96149,25.379154,89.09137,0.50571567
